maturity_days,expiry,strike,mid,implied_vol,spot,moneyness
23,2026-05-04,6590.000000,290.550000,0.224732,6816.890137,0.966716
23,2026-05-04,6600.000000,282.150000,0.222466,6816.890137,0.968183
23,2026-05-04,6610.000000,273.700000,0.219765,6816.890137,0.969650
23,2026-05-04,6620.000000,265.500000,0.217819,6816.890137,0.971117
23,2026-05-04,6625.000000,261.500000,0.217056,6816.890137,0.971851
23,2026-05-04,6630.000000,257.400000,0.215935,6816.890137,0.972584
23,2026-05-04,6640.000000,249.250000,0.213612,6816.890137,0.974051
23,2026-05-04,6650.000000,241.100000,0.211190,6816.890137,0.975518
23,2026-05-04,6675.000000,221.100000,0.205628,6816.890137,0.979186
23,2026-05-04,6700.000000,201.850000,0.197363,6816.890137,0.982853
23,2026-05-04,6725.000000,182.850000,0.191899,6816.890137,0.986520
23,2026-05-04,6750.000000,163.950000,0.185589,6816.890137,0.990188
23,2026-05-04,6775.000000,146.300000,0.179841,6816.890137,0.993855
23,2026-05-04,6800.000000,129.200000,0.174092,6816.890137,0.997522
23,2026-05-04,6825.000000,113.050000,0.168963,6816.890137,1.001190
23,2026-05-04,6850.000000,97.500000,0.163049,6816.890137,1.004857
23,2026-05-04,6875.000000,83.150000,0.157670,6816.890137,1.008524
23,2026-05-04,6900.000000,69.950000,0.152581,6816.890137,1.012192
23,2026-05-04,6925.000000,58.000000,0.147698,6816.890137,1.015859
23,2026-05-04,6950.000000,47.350000,0.143109,6816.890137,1.019526
23,2026-05-04,6975.000000,38.000000,0.138787,6816.890137,1.023194
23,2026-05-04,7000.000000,29.950000,0.134751,6816.890137,1.026861
23,2026-05-04,7025.000000,23.250000,0.131299,6816.890137,1.030529
23,2026-05-04,7100.000000,10.200000,0.124582,6816.890137,1.041531
23,2026-05-04,7200.000000,3.200000,0.122216,6816.890137,1.056200
23,2026-05-04,7400.000000,0.700000,0.140512,6816.890137,1.085539
23,2026-05-04,7600.000000,0.325000,0.167123,6816.890137,1.114878
27,2026-05-08,6200.000000,656.350000,0.322150,6816.890137,0.909506
27,2026-05-08,6225.000000,632.650000,0.316039,6816.890137,0.913173
27,2026-05-08,6250.000000,608.950000,0.309978,6816.890137,0.916840
27,2026-05-08,6260.000000,599.450000,0.307044,6816.890137,0.918307
27,2026-05-08,6275.000000,585.300000,0.303050,6816.890137,0.920508
27,2026-05-08,6300.000000,561.900000,0.296840,6816.890137,0.924175
27,2026-05-08,6330.000000,534.000000,0.289501,6816.890137,0.928576
27,2026-05-08,6350.000000,515.450000,0.284427,6816.890137,0.931510
27,2026-05-08,6370.000000,497.200000,0.279617,6816.890137,0.934444
27,2026-05-08,6375.000000,492.600000,0.278389,6816.890137,0.935177
27,2026-05-08,6400.000000,469.850000,0.272678,6816.890137,0.938845
27,2026-05-08,6425.000000,447.150000,0.266489,6816.890137,0.942512
27,2026-05-08,6440.000000,433.700000,0.262977,6816.890137,0.944712
27,2026-05-08,6450.000000,424.550000,0.260025,6816.890137,0.946179
27,2026-05-08,6460.000000,415.850000,0.258301,6816.890137,0.947646
27,2026-05-08,6475.000000,402.400000,0.254347,6816.890137,0.949847
27,2026-05-08,6480.000000,398.150000,0.253773,6816.890137,0.950580
27,2026-05-08,6490.000000,389.050000,0.251510,6816.890137,0.952047
27,2026-05-08,6500.000000,380.600000,0.249187,6816.890137,0.953514
27,2026-05-08,6510.000000,371.900000,0.246981,6816.890137,0.954981
27,2026-05-08,6520.000000,363.150000,0.244709,6816.890137,0.956448
27,2026-05-08,6525.000000,358.650000,0.242964,6816.890137,0.957181
27,2026-05-08,6530.000000,354.250000,0.241375,6816.890137,0.957915
27,2026-05-08,6540.000000,345.650000,0.240145,6816.890137,0.959382
27,2026-05-08,6550.000000,337.450000,0.238010,6816.890137,0.960849
27,2026-05-08,6560.000000,328.900000,0.235641,6816.890137,0.962316
27,2026-05-08,6570.000000,320.350000,0.233208,6816.890137,0.963783
27,2026-05-08,6575.000000,316.150000,0.232124,6816.890137,0.964516
27,2026-05-08,6580.000000,311.750000,0.230232,6816.890137,0.965250
27,2026-05-08,6590.000000,303.650000,0.228912,6816.890137,0.966716
27,2026-05-08,6600.000000,295.300000,0.226574,6816.890137,0.968183
27,2026-05-08,6610.000000,287.050000,0.224312,6816.890137,0.969650
27,2026-05-08,6620.000000,278.800000,0.221970,6816.890137,0.971117
27,2026-05-08,6625.000000,274.750000,0.220993,6816.890137,0.971851
27,2026-05-08,6630.000000,270.450000,0.219994,6816.890137,0.972584
27,2026-05-08,6640.000000,262.700000,0.217930,6816.890137,0.974051
27,2026-05-08,6650.000000,254.550000,0.215336,6816.890137,0.975518
27,2026-05-08,6660.000000,246.550000,0.213093,6816.890137,0.976985
27,2026-05-08,6670.000000,238.400000,0.210903,6816.890137,0.978452
27,2026-05-08,6675.000000,234.700000,0.206974,6816.890137,0.979186
27,2026-05-08,6680.000000,231.150000,0.206761,6816.890137,0.979919
27,2026-05-08,6690.000000,223.000000,0.203684,6816.890137,0.981386
27,2026-05-08,6700.000000,215.300000,0.201504,6816.890137,0.982853
27,2026-05-08,6710.000000,207.950000,0.200192,6816.890137,0.984320
27,2026-05-08,6720.000000,200.350000,0.197791,6816.890137,0.985787
27,2026-05-08,6725.000000,196.300000,0.195927,6816.890137,0.986520
27,2026-05-08,6730.000000,192.750000,0.195279,6816.890137,0.987254
27,2026-05-08,6740.000000,185.250000,0.192654,6816.890137,0.988721
27,2026-05-08,6750.000000,177.850000,0.190461,6816.890137,0.990188
27,2026-05-08,6760.000000,170.950000,0.188950,6816.890137,0.991655
27,2026-05-08,6770.000000,163.550000,0.185963,6816.890137,0.993121
27,2026-05-08,6775.000000,160.050000,0.184891,6816.890137,0.993855
27,2026-05-08,6780.000000,156.550000,0.183785,6816.890137,0.994588
27,2026-05-08,6790.000000,149.650000,0.181872,6816.890137,0.996055
27,2026-05-08,6800.000000,142.900000,0.179415,6816.890137,0.997522
27,2026-05-08,6810.000000,136.200000,0.177210,6816.890137,0.998989
27,2026-05-08,6820.000000,129.700000,0.175385,6816.890137,1.000456
27,2026-05-08,6825.000000,126.450000,0.173949,6816.890137,1.001190
27,2026-05-08,6830.000000,123.250000,0.172871,6816.890137,1.001923
27,2026-05-08,6840.000000,116.950000,0.170991,6816.890137,1.003390
27,2026-05-08,6850.000000,110.800000,0.168673,6816.890137,1.004857
27,2026-05-08,6875.000000,96.050000,0.163365,6816.890137,1.008524
27,2026-05-08,6900.000000,82.350000,0.158339,6816.890137,1.012192
27,2026-05-08,6925.000000,69.750000,0.153525,6816.890137,1.015859
27,2026-05-08,6950.000000,58.300000,0.148858,6816.890137,1.019526
27,2026-05-08,6975.000000,48.100000,0.144587,6816.890137,1.023194
27,2026-05-08,7000.000000,39.150000,0.140571,6816.890137,1.026861
27,2026-05-08,7025.000000,31.400000,0.136838,6816.890137,1.030529
27,2026-05-08,7050.000000,24.900000,0.133676,6816.890137,1.034196
27,2026-05-08,7100.000000,15.200000,0.128526,6816.890137,1.041531
27,2026-05-08,7150.000000,9.150000,0.125650,6816.890137,1.048865
27,2026-05-08,7200.000000,5.450000,0.124452,6816.890137,1.056200
27,2026-05-08,7250.000000,3.350000,0.125238,6816.890137,1.063535
27,2026-05-08,7300.000000,2.200000,0.127175,6816.890137,1.070870
27,2026-05-08,7350.000000,1.525000,0.130685,6816.890137,1.078204
27,2026-05-08,7400.000000,1.075000,0.136148,6816.890137,1.085539
27,2026-05-08,7450.000000,0.850000,0.141854,6816.890137,1.092874
27,2026-05-08,7500.000000,0.700000,0.146371,6816.890137,1.100208
27,2026-05-08,7600.000000,0.500000,0.159066,6816.890137,1.114878
34,2026-05-15,5965.000000,890.200000,0.366213,6816.890137,0.875032
34,2026-05-15,5975.000000,880.250000,0.361357,6816.890137,0.876499
34,2026-05-15,5985.000000,870.700000,0.359790,6816.890137,0.877966
34,2026-05-15,6000.000000,856.600000,0.356269,6816.890137,0.880167
34,2026-05-15,6005.000000,851.850000,0.355826,6816.890137,0.880900
34,2026-05-15,6020.000000,837.250000,0.351035,6816.890137,0.883101
34,2026-05-15,6025.000000,831.900000,0.348628,6816.890137,0.883834
34,2026-05-15,6030.000000,827.100000,0.347434,6816.890137,0.884568
34,2026-05-15,6035.000000,822.950000,0.348399,6816.890137,0.885301
34,2026-05-15,6040.000000,818.050000,0.346236,6816.890137,0.886035
34,2026-05-15,6045.000000,812.750000,0.344546,6816.890137,0.886768
34,2026-05-15,6050.000000,808.500000,0.344756,6816.890137,0.887501
34,2026-05-15,6055.000000,803.100000,0.342120,6816.890137,0.888235
34,2026-05-15,6060.000000,799.000000,0.342070,6816.890137,0.888968
34,2026-05-15,6065.000000,792.900000,0.338271,6816.890137,0.889702
34,2026-05-15,6070.000000,789.200000,0.338679,6816.890137,0.890435
34,2026-05-15,6075.000000,784.000000,0.336982,6816.890137,0.891169
34,2026-05-15,6085.000000,774.900000,0.335883,6816.890137,0.892636
34,2026-05-15,6090.000000,770.100000,0.333953,6816.890137,0.893369
34,2026-05-15,6100.000000,759.900000,0.330092,6816.890137,0.894836
34,2026-05-15,6105.000000,755.800000,0.331088,6816.890137,0.895570
34,2026-05-15,6110.000000,751.000000,0.329154,6816.890137,0.896303
34,2026-05-15,6115.000000,745.650000,0.327216,6816.890137,0.897037
34,2026-05-15,6120.000000,740.800000,0.325282,6816.890137,0.897770
34,2026-05-15,6130.000000,732.000000,0.325156,6816.890137,0.899237
34,2026-05-15,6135.000000,726.450000,0.316817,6816.890137,0.899970
34,2026-05-15,6140.000000,721.650000,0.315559,6816.890137,0.900704
34,2026-05-15,6145.000000,716.950000,0.314517,6816.890137,0.901437
34,2026-05-15,6150.000000,712.950000,0.319556,6816.890137,0.902171
34,2026-05-15,6155.000000,708.300000,0.319320,6816.890137,0.902904
34,2026-05-15,6160.000000,703.650000,0.318011,6816.890137,0.903638
34,2026-05-15,6165.000000,697.950000,0.309852,6816.890137,0.904371
34,2026-05-15,6170.000000,694.250000,0.315799,6816.890137,0.905105
34,2026-05-15,6175.000000,689.300000,0.313636,6816.890137,0.905838
34,2026-05-15,6180.000000,683.750000,0.306407,6816.890137,0.906572
34,2026-05-15,6185.000000,679.050000,0.305316,6816.890137,0.907305
34,2026-05-15,6190.000000,675.350000,0.310889,6816.890137,0.908039
34,2026-05-15,6195.000000,670.550000,0.309959,6816.890137,0.908772
34,2026-05-15,6200.000000,666.000000,0.308814,6816.890137,0.909506
34,2026-05-15,6205.000000,660.250000,0.300895,6816.890137,0.910239
34,2026-05-15,6210.000000,655.550000,0.299774,6816.890137,0.910973
34,2026-05-15,6215.000000,651.500000,0.305343,6816.890137,0.911706
34,2026-05-15,6220.000000,646.550000,0.302776,6816.890137,0.912440
34,2026-05-15,6225.000000,641.450000,0.296371,6816.890137,0.913173
34,2026-05-15,6230.000000,636.750000,0.295226,6816.890137,0.913906
34,2026-05-15,6235.000000,632.150000,0.294273,6816.890137,0.914640
34,2026-05-15,6240.000000,628.350000,0.298854,6816.890137,0.915373
34,2026-05-15,6245.000000,622.750000,0.291950,6816.890137,0.916107
34,2026-05-15,6250.000000,618.150000,0.290973,6816.890137,0.916840
34,2026-05-15,6255.000000,613.450000,0.289794,6816.890137,0.917574
34,2026-05-15,6260.000000,609.950000,0.295188,6816.890137,0.918307
34,2026-05-15,6265.000000,604.150000,0.287609,6816.890137,0.919041
34,2026-05-15,6270.000000,600.450000,0.292159,6816.890137,0.919774
34,2026-05-15,6275.000000,594.950000,0.285591,6816.890137,0.920508
34,2026-05-15,6280.000000,590.250000,0.284374,6816.890137,0.921241
34,2026-05-15,6285.000000,585.650000,0.283344,6816.890137,0.921975
34,2026-05-15,6290.000000,582.000000,0.287742,6816.890137,0.922708
34,2026-05-15,6295.000000,577.250000,0.286849,6816.890137,0.923442
34,2026-05-15,6300.000000,571.850000,0.280204,6816.890137,0.924175
34,2026-05-15,6305.000000,567.250000,0.279140,6816.890137,0.924909
34,2026-05-15,6310.000000,563.450000,0.283931,6816.890137,0.925642
34,2026-05-15,6315.000000,559.200000,0.283184,6816.890137,0.926375
34,2026-05-15,6320.000000,554.450000,0.281162,6816.890137,0.927109
34,2026-05-15,6325.000000,549.850000,0.280036,6816.890137,0.927842
34,2026-05-15,6330.000000,545.300000,0.279083,6816.890137,0.928576
34,2026-05-15,6335.000000,540.550000,0.278648,6816.890137,0.929309
34,2026-05-15,6340.000000,535.200000,0.271642,6816.890137,0.930043
34,2026-05-15,6345.000000,530.650000,0.270691,6816.890137,0.930776
34,2026-05-15,6350.000000,527.150000,0.274814,6816.890137,0.931510
34,2026-05-15,6355.000000,522.500000,0.274681,6816.890137,0.932243
34,2026-05-15,6360.000000,518.050000,0.272628,6816.890137,0.932977
34,2026-05-15,6365.000000,512.500000,0.266430,6816.890137,0.933710
34,2026-05-15,6370.000000,509.000000,0.270406,6816.890137,0.934444
34,2026-05-15,6375.000000,504.500000,0.269367,6816.890137,0.935177
34,2026-05-15,6380.000000,500.000000,0.268318,6816.890137,0.935911
34,2026-05-15,6385.000000,494.450000,0.262359,6816.890137,0.936644
34,2026-05-15,6390.000000,489.950000,0.261318,6816.890137,0.937378
34,2026-05-15,6395.000000,485.500000,0.260265,6816.890137,0.938111
34,2026-05-15,6400.000000,481.000000,0.259205,6816.890137,0.938845
34,2026-05-15,6405.000000,476.550000,0.258297,6816.890137,0.939578
34,2026-05-15,6410.000000,472.100000,0.257213,6816.890137,0.940311
34,2026-05-15,6415.000000,467.600000,0.256119,6816.890137,0.941045
34,2026-05-15,6420.000000,463.100000,0.255016,6816.890137,0.941778
34,2026-05-15,6425.000000,459.950000,0.259235,6816.890137,0.942512
34,2026-05-15,6430.000000,454.250000,0.253101,6816.890137,0.943245
34,2026-05-15,6435.000000,450.550000,0.256603,6816.890137,0.943979
34,2026-05-15,6440.000000,445.450000,0.251140,6816.890137,0.944712
34,2026-05-15,6445.000000,442.200000,0.255356,6816.890137,0.945446
34,2026-05-15,6450.000000,436.600000,0.248972,6816.890137,0.946179
34,2026-05-15,6455.000000,432.250000,0.248108,6816.890137,0.946913
34,2026-05-15,6460.000000,428.900000,0.252048,6816.890137,0.947646
34,2026-05-15,6465.000000,424.650000,0.251131,6816.890137,0.948380
34,2026-05-15,6470.000000,420.150000,0.249893,6816.890137,0.949113
34,2026-05-15,6475.000000,414.700000,0.243900,6816.890137,0.949847
34,2026-05-15,6480.000000,411.450000,0.247841,6816.890137,0.950580
34,2026-05-15,6485.000000,406.900000,0.246422,6816.890137,0.951314
34,2026-05-15,6490.000000,403.050000,0.245743,6816.890137,0.952047
34,2026-05-15,6495.000000,397.400000,0.239952,6816.890137,0.952781
34,2026-05-15,6500.000000,394.450000,0.243740,6816.890137,0.953514
34,2026-05-15,6505.000000,388.800000,0.237974,6816.890137,0.954247
34,2026-05-15,6510.000000,384.500000,0.236965,6816.890137,0.954981
34,2026-05-15,6515.000000,381.500000,0.240932,6816.890137,0.955714
34,2026-05-15,6520.000000,377.250000,0.239723,6816.890137,0.956448
34,2026-05-15,6525.000000,371.600000,0.233856,6816.890137,0.957181
34,2026-05-15,6530.000000,367.400000,0.232937,6816.890137,0.957915
34,2026-05-15,6535.000000,364.500000,0.236748,6816.890137,0.958648
34,2026-05-15,6540.000000,360.200000,0.235348,6816.890137,0.959382
34,2026-05-15,6545.000000,354.700000,0.229950,6816.890137,0.960115
34,2026-05-15,6550.000000,350.500000,0.228972,6816.890137,0.960849
34,2026-05-15,6555.000000,347.450000,0.232346,6816.890137,0.961582
34,2026-05-15,6560.000000,343.350000,0.230896,6816.890137,0.962316
34,2026-05-15,6565.000000,337.900000,0.225945,6816.890137,0.963049
34,2026-05-15,6570.000000,333.700000,0.224907,6816.890137,0.963783
34,2026-05-15,6575.000000,330.900000,0.227861,6816.890137,0.964516
34,2026-05-15,6580.000000,326.800000,0.227322,6816.890137,0.965250
34,2026-05-15,6585.000000,322.750000,0.226490,6816.890137,0.965983
34,2026-05-15,6590.000000,317.100000,0.220871,6816.890137,0.966716
34,2026-05-15,6595.000000,314.500000,0.224499,6816.890137,0.967450
34,2026-05-15,6600.000000,310.250000,0.222672,6816.890137,0.968183
34,2026-05-15,6605.000000,306.400000,0.222445,6816.890137,0.968917
34,2026-05-15,6610.000000,302.150000,0.220724,6816.890137,0.969650
34,2026-05-15,6615.000000,296.700000,0.215927,6816.890137,0.970384
34,2026-05-15,6620.000000,292.600000,0.214861,6816.890137,0.971117
34,2026-05-15,6625.000000,289.750000,0.217606,6816.890137,0.971851
34,2026-05-15,6630.000000,286.100000,0.217146,6816.890137,0.972584
34,2026-05-15,6635.000000,280.600000,0.211951,6816.890137,0.973318
34,2026-05-15,6640.000000,276.500000,0.210814,6816.890137,0.974051
34,2026-05-15,6645.000000,274.150000,0.214201,6816.890137,0.974785
34,2026-05-15,6650.000000,270.100000,0.212624,6816.890137,0.975518
34,2026-05-15,6655.000000,264.650000,0.207810,6816.890137,0.976252
34,2026-05-15,6660.000000,260.650000,0.206728,6816.890137,0.976985
34,2026-05-15,6665.000000,258.650000,0.207802,6816.890137,0.977719
34,2026-05-15,6670.000000,254.600000,0.206417,6816.890137,0.978452
34,2026-05-15,6675.000000,250.850000,0.205906,6816.890137,0.979186
34,2026-05-15,6680.000000,245.050000,0.202713,6816.890137,0.979919
34,2026-05-15,6685.000000,241.200000,0.201786,6816.890137,0.980652
34,2026-05-15,6690.000000,239.100000,0.202467,6816.890137,0.981386
34,2026-05-15,6695.000000,233.500000,0.199738,6816.890137,0.982119
34,2026-05-15,6700.000000,231.150000,0.200365,6816.890137,0.982853
34,2026-05-15,6705.000000,227.650000,0.199717,6816.890137,0.983586
34,2026-05-15,6710.000000,222.050000,0.196568,6816.890137,0.984320
34,2026-05-15,6715.000000,220.150000,0.197483,6816.890137,0.985053
34,2026-05-15,6720.000000,214.600000,0.194550,6816.890137,0.985787
34,2026-05-15,6725.000000,212.600000,0.196021,6816.890137,0.986520
34,2026-05-15,6730.000000,207.250000,0.192561,6816.890137,0.987254
34,2026-05-15,6735.000000,205.250000,0.193604,6816.890137,0.987987
34,2026-05-15,6740.000000,199.750000,0.190476,6816.890137,0.988721
34,2026-05-15,6745.000000,198.250000,0.191946,6816.890137,0.989454
34,2026-05-15,6750.000000,194.050000,0.190232,6816.890137,0.990188
34,2026-05-15,6755.000000,190.550000,0.189339,6816.890137,0.990921
34,2026-05-15,6760.000000,186.950000,0.188181,6816.890137,0.991655
34,2026-05-15,6765.000000,183.500000,0.187119,6816.890137,0.992388
34,2026-05-15,6770.000000,179.900000,0.186148,6816.890137,0.993121
34,2026-05-15,6775.000000,176.600000,0.185273,6816.890137,0.993855
34,2026-05-15,6780.000000,173.050000,0.184128,6816.890137,0.994588
34,2026-05-15,6785.000000,169.400000,0.183077,6816.890137,0.995322
34,2026-05-15,6790.000000,166.250000,0.182236,6816.890137,0.996055
34,2026-05-15,6795.000000,160.950000,0.179461,6816.890137,0.996789
34,2026-05-15,6800.000000,157.500000,0.178326,6816.890137,0.997522
34,2026-05-15,6805.000000,154.200000,0.177399,6816.890137,0.998256
34,2026-05-15,6810.000000,152.600000,0.178227,6816.890137,0.998989
34,2026-05-15,6815.000000,147.550000,0.175458,6816.890137,0.999723
34,2026-05-15,6820.000000,144.300000,0.174439,6816.890137,1.000456
34,2026-05-15,6825.000000,141.000000,0.173390,6816.890137,1.001190
34,2026-05-15,6830.000000,137.800000,0.172427,6816.890137,1.001923
34,2026-05-15,6835.000000,134.600000,0.171431,6816.890137,1.002657
34,2026-05-15,6840.000000,131.450000,0.170403,6816.890137,1.003390
34,2026-05-15,6845.000000,128.300000,0.169459,6816.890137,1.004124
34,2026-05-15,6850.000000,125.150000,0.168481,6816.890137,1.004857
34,2026-05-15,6855.000000,122.150000,0.167588,6816.890137,1.005591
34,2026-05-15,6860.000000,120.850000,0.168210,6816.890137,1.006324
34,2026-05-15,6865.000000,117.850000,0.167247,6816.890137,1.007057
34,2026-05-15,6870.000000,113.100000,0.164572,6816.890137,1.007791
34,2026-05-15,6875.000000,111.950000,0.165332,6816.890137,1.008524
34,2026-05-15,6880.000000,107.300000,0.162696,6816.890137,1.009258
34,2026-05-15,6885.000000,106.150000,0.163388,6816.890137,1.009991
34,2026-05-15,6890.000000,101.650000,0.160786,6816.890137,1.010725
34,2026-05-15,6895.000000,100.450000,0.161408,6816.890137,1.011458
34,2026-05-15,6900.000000,97.800000,0.160542,6816.890137,1.012192
34,2026-05-15,6905.000000,93.400000,0.158048,6816.890137,1.012925
34,2026-05-15,6910.000000,90.800000,0.157094,6816.890137,1.013659
34,2026-05-15,6915.000000,88.150000,0.156220,6816.890137,1.014392
34,2026-05-15,6920.000000,87.150000,0.156789,6816.890137,1.015126
34,2026-05-15,6925.000000,83.100000,0.154467,6816.890137,1.015859
34,2026-05-15,6930.000000,82.150000,0.155087,6816.890137,1.016593
34,2026-05-15,6935.000000,78.050000,0.152665,6816.890137,1.017326
34,2026-05-15,6940.000000,77.300000,0.153464,6816.890137,1.018060
34,2026-05-15,6945.000000,74.850000,0.152585,6816.890137,1.018793
34,2026-05-15,6950.000000,72.500000,0.151532,6816.890137,1.019526
34,2026-05-15,6955.000000,68.700000,0.149268,6816.890137,1.020260
34,2026-05-15,6960.000000,66.500000,0.148625,6816.890137,1.020993
34,2026-05-15,6965.000000,65.800000,0.149114,6816.890137,1.021727
34,2026-05-15,6970.000000,63.700000,0.148389,6816.890137,1.022460
34,2026-05-15,6975.000000,60.050000,0.146014,6816.890137,1.023194
34,2026-05-15,6980.000000,58.050000,0.145310,6816.890137,1.023927
34,2026-05-15,6985.000000,57.500000,0.146050,6816.890137,1.024661
34,2026-05-15,6990.000000,55.500000,0.145263,6816.890137,1.025394
34,2026-05-15,6995.000000,52.100000,0.143035,6816.890137,1.026128
34,2026-05-15,7000.000000,50.250000,0.142264,6816.890137,1.026861
34,2026-05-15,7005.000000,49.850000,0.142999,6816.890137,1.027595
34,2026-05-15,7010.000000,46.700000,0.140847,6816.890137,1.028328
34,2026-05-15,7015.000000,46.300000,0.141509,6816.890137,1.029062
34,2026-05-15,7020.000000,43.300000,0.139504,6816.890137,1.029795
34,2026-05-15,7025.000000,41.700000,0.138902,6816.890137,1.030529
34,2026-05-15,7030.000000,40.100000,0.138242,6816.890137,1.031262
34,2026-05-15,7035.000000,38.500000,0.137530,6816.890137,1.031996
34,2026-05-15,7040.000000,38.300000,0.138314,6816.890137,1.032729
34,2026-05-15,7045.000000,36.850000,0.137822,6816.890137,1.033462
34,2026-05-15,7050.000000,35.350000,0.136956,6816.890137,1.034196
34,2026-05-15,7055.000000,33.950000,0.136354,6816.890137,1.034929
34,2026-05-15,7060.000000,32.600000,0.135858,6816.890137,1.035663
34,2026-05-15,7065.000000,30.200000,0.133958,6816.890137,1.036396
34,2026-05-15,7070.000000,28.950000,0.133500,6816.890137,1.037130
34,2026-05-15,7075.000000,28.950000,0.134379,6816.890137,1.037863
34,2026-05-15,7080.000000,27.700000,0.133834,6816.890137,1.038597
34,2026-05-15,7085.000000,25.500000,0.131963,6816.890137,1.039330
34,2026-05-15,7090.000000,25.500000,0.132932,6816.890137,1.040064
34,2026-05-15,7100.000000,23.450000,0.131993,6816.890137,1.041531
34,2026-05-15,7110.000000,20.550000,0.129815,6816.890137,1.042998
34,2026-05-15,7120.000000,18.750000,0.128961,6816.890137,1.044465
34,2026-05-15,7125.000000,17.950000,0.128656,6816.890137,1.045198
34,2026-05-15,7130.000000,17.200000,0.128301,6816.890137,1.045931
34,2026-05-15,7140.000000,15.700000,0.127645,6816.890137,1.047398
34,2026-05-15,7150.000000,14.350000,0.127004,6816.890137,1.048865
34,2026-05-15,7160.000000,13.050000,0.126386,6816.890137,1.050332
34,2026-05-15,7170.000000,11.950000,0.126069,6816.890137,1.051799
34,2026-05-15,7175.000000,12.050000,0.127061,6816.890137,1.052533
34,2026-05-15,7180.000000,10.900000,0.125554,6816.890137,1.053266
34,2026-05-15,7190.000000,10.550000,0.126584,6816.890137,1.054733
34,2026-05-15,7200.000000,9.600000,0.126008,6816.890137,1.056200
34,2026-05-15,7210.000000,8.800000,0.125856,6816.890137,1.057667
34,2026-05-15,7220.000000,8.050000,0.125856,6816.890137,1.059134
34,2026-05-15,7225.000000,7.200000,0.124185,6816.890137,1.059867
34,2026-05-15,7230.000000,6.950000,0.124589,6816.890137,1.060601
34,2026-05-15,7240.000000,6.800000,0.125718,6816.890137,1.062068
34,2026-05-15,7250.000000,5.800000,0.123941,6816.890137,1.063535
34,2026-05-15,7260.000000,5.700000,0.125261,6816.890137,1.065002
34,2026-05-15,7270.000000,4.900000,0.124726,6816.890137,1.066469
34,2026-05-15,7275.000000,5.050000,0.125322,6816.890137,1.067202
34,2026-05-15,7280.000000,4.800000,0.125901,6816.890137,1.067936
34,2026-05-15,7290.000000,4.150000,0.125009,6816.890137,1.069403
34,2026-05-15,7300.000000,3.850000,0.125459,6816.890137,1.070870
34,2026-05-15,7310.000000,3.550000,0.125802,6816.890137,1.072336
34,2026-05-15,7320.000000,3.550000,0.127221,6816.890137,1.073803
34,2026-05-15,7325.000000,3.325000,0.127008,6816.890137,1.074537
34,2026-05-15,7330.000000,3.225000,0.127374,6816.890137,1.075270
34,2026-05-15,7340.000000,2.825000,0.126733,6816.890137,1.076737
34,2026-05-15,7350.000000,2.800000,0.128656,6816.890137,1.078204
34,2026-05-15,7360.000000,2.475000,0.128060,6816.890137,1.079671
